policy_id,customer_id,agent_id,product_type,policy_start_date,policy_end_date,annual_premium,sum_insured,payment_frequency,policy_status,renewal_flag,source_updated_at
POL0006378,CUST005483,AGT0039,Medical,2023-02-20,2024-02-28,3013.95,306272.72,Semi-Annual,Renewed,1,2026-08-01
POL0006379,CUST000128,AGT0070,Medical,2024-03-05,2025-02-06,4900.0,333242.51,Semi-Annual,Renewed,1,2026-08-01
POL0006380,CUST000774,AGT0068,Motor,2023-11-28,2024-12-18,2019.81,168095.24,Quarterly,Renewed,1,2026-08-01
POL0006381,CUST002253,AGT0055,Life,2024-08-28,2025-09-11,5790.28,1334960.01,Monthly,Renewed,1,2026-08-01
POL0006382,CUST002351,AGT0023,Medical,2024-06-02,2025-05-19,3933.73,169147.0,Semi-Annual,Renewed,1,2026-08-01
POL0006383,CUST005517,AGT0077,Motor,2024-12-25,2025-12-14,1945.38,95360.03,Monthly,Renewed,1,2026-08-01
POL0006384,CUST001869,AGT0031,Motor,2024-03-05,2025-02-15,2444.56,35907.76,Monthly,Renewed,1,2026-08-01
POL0006385,CUST001949,AGT0065,Life,2023-09-20,2024-09-25,1589.94,411259.18,Annual,Expired,0,2026-08-01
POL0006386,CUST001405,AGT0011,Life,2025-04-21,2026-05-01,6267.8,511671.46,Semi-Annual,Expired,0,2026-08-01
POL0006387,CUST002212,AGT0045,Travel,2024-01-22,2024-04-19,695.12,144063.9,Monthly,Renewed,1,2026-08-01
POL0006388,CUST001616,AGT0018,Motor,2026-02-19,2027-02-20,2587.69,140939.56,Quarterly,Active,0,2026-08-01
POL0006389,CUST004157,AGT0037,Life,2026-06-12,2027-05-19,1987.37,1355282.46,Monthly,Active,0,2026-08-01
POL0006390,CUST004791,AGT0063,Medical,2023-10-30,2024-10-21,4539.26,184384.47,Annual,Renewed,1,2026-08-01
POL0006391,CUST004422,AGT0076,Travel,2023-12-24,2024-02-20,252.95,131648.45,Monthly,Renewed,1,2026-08-01
POL0006392,CUST004823,AGT0006,Life,2026-05-30,2027-05-19,1558.47,1180787.65,Monthly,Cancelled,0,2026-08-01
POL0006393,CUST003651,AGT0034,Motor,2025-11-27,2026-11-05,1252.37,43270.31,Monthly,Active,0,2026-08-01
POL0006394,CUST004128,AGT0006,Home,2024-08-07,2025-07-04,523.52,343698.05,Annual,Expired,0,2026-08-01
POL0006395,CUST002030,AGT0044,Medical,2024-11-30,2025-12-30,2204.12,370090.05,Monthly,Expired,0,2026-08-01
POL0006396,CUST005977,AGT0080,Home,2023-11-13,2024-11-03,1672.38,347448.44,Annual,Renewed,1,2026-08-01
POL0006397,CUST005672,AGT0027,Motor,2025-04-23,2026-05-05,1980.46,60271.95,Annual,Expired,0,2026-08-01
POL0006398,CUST000346,AGT0031,Medical,2026-05-10,2027-05-31,3398.1,496130.0,Monthly,Active,0,2026-08-01
POL0006399,CUST002116,AGT0023,Medical,2024-08-20,2025-07-18,4662.59,267857.82,Monthly,Expired,0,2026-08-01
POL0006400,CUST004160,AGT0068,Motor,2024-07-21,2025-07-12,2417.8,75715.45,Annual,Cancelled,0,2026-08-01
POL0006401,CUST001753,AGT0068,Life,2025-02-07,2026-01-28,6788.52,599573.44,Quarterly,Expired,0,2026-08-01
POL0006402,CUST003077,AGT0065,Motor,2025-12-09,2026-12-15,2378.54,118915.28,Monthly,Active,0,2026-08-01
POL0006403,CUST005059,AGT0020,Motor,2024-12-06,2025-12-31,2272.67,123198.78,Monthly,Cancelled,0,2026-08-01
POL0006404,CUST005313,AGT0018,Motor,2024-07-31,2025-08-09,857.83,158466.6,Quarterly,Cancelled,0,2026-08-01
POL0006405,CUST005612,AGT0012,Home,2024-09-21,2025-09-25,1135.87,618950.44,Quarterly,Renewed,1,2026-08-01
POL0006406,CUST003897,AGT0016,Home,2023-01-18,2023-12-28,888.37,848602.55,Quarterly,Renewed,1,2026-08-01
POL0006407,CUST005740,AGT0059,Medical,2025-11-15,2026-11-11,1263.4,308472.8,Monthly,Active,0,2026-08-01
POL0006408,CUST003896,AGT0044,Medical,2024-04-11,2025-04-24,1381.31,272034.36,Quarterly,Cancelled,0,2026-08-01
POL0006409,CUST003200,AGT0068,Motor,2026-02-24,2027-02-24,1571.58,145675.85,Annual,Active,0,2026-08-01
POL0006410,CUST001203,AGT0053,Medical,2024-04-29,2025-05-04,4971.38,145980.01,Annual,Renewed,1,2026-08-01
POL0006411,CUST005217,AGT0075,Home,2023-12-01,2024-11-15,981.65,600280.59,Semi-Annual,Renewed,1,2026-08-01
POL0006412,CUST001548,AGT0005,Travel,2026-03-02,2026-05-02,670.66,72051.68,Quarterly,Renewed,1,2026-08-01
POL0006413,CUST001103,AGT0054,Life,2023-06-27,2024-06-16,2431.29,287619.59,Annual,Expired,0,2026-08-01
POL0006414,CUST004587,AGT0010,Motor,2025-10-13,2026-10-10,1224.95,70876.88,Monthly,Cancelled,0,2026-08-01
POL0006415,CUST005334,AGT0028,Travel,2025-11-26,2025-12-23,725.88,102214.39,Annual,Expired,0,2026-08-01
POL0006416,CUST005856,AGT0037,Home,2023-10-18,2024-10-24,735.44,852283.74,Monthly,Cancelled,0,2026-08-01
POL0006417,CUST004550,AGT0041,Home,2023-10-04,2024-10-14,1273.72,532636.78,Monthly,Expired,0,2026-08-01
POL0006418,CUST005761,AGT0017,Life,2024-03-11,2025-03-26,1214.39,678136.75,Semi-Annual,Renewed,1,2026-08-01
POL0006419,CUST002396,AGT0015,Motor,2026-02-06,2027-01-17,850.34,163192.98,Semi-Annual,Active,0,2026-08-01
POL0006420,CUST000638,AGT0012,Home,2024-03-26,2025-03-18,1012.25,243351.27,Annual,Expired,0,2026-08-01
POL0006421,CUST001472,AGT0017,Medical,2023-05-15,2024-05-07,3476.67,86513.27,Quarterly,Expired,0,2026-08-01
POL0006422,CUST000958,AGT0056,Motor,2024-06-13,2025-07-06,941.69,71704.3,Quarterly,Renewed,1,2026-08-01
POL0006423,CUST004558,AGT0072,Motor,2023-04-29,2024-05-24,2217.9,33963.5,Monthly,Expired,0,2026-08-01
POL0006424,CUST002540,AGT0028,Life,2024-11-27,2025-11-23,1579.11,687342.75,Semi-Annual,Renewed,1,2026-08-01
POL0006425,CUST002584,AGT0068,Travel,2023-08-26,2023-10-28,580.59,51345.08,Annual,Renewed,1,2026-08-01
POL0006426,CUST005530,AGT0066,Home,2023-12-31,2024-11-26,1311.26,233794.69,Monthly,Expired,0,2026-08-01
POL0006427,CUST005872,AGT0023,Home,2023-01-16,2024-01-03,958.81,237880.77,Semi-Annual,Expired,0,2026-08-01
POL0006428,CUST000874,AGT0016,Life,2023-01-27,2023-12-27,3881.44,448428.78,Monthly,Expired,0,2026-08-01
POL0006429,CUST005128,AGT0031,Home,2025-09-04,2026-08-27,303.47,522838.78,Annual,Active,0,2026-08-01
POL0006430,CUST003833,AGT0010,Motor,2026-04-21,2027-04-11,1761.44,20273.13,Monthly,Active,0,2026-08-01
POL0006431,CUST004743,AGT0077,Motor,2024-06-03,2025-05-15,1344.03,118725.08,Quarterly,Expired,0,2026-08-01
POL0006432,CUST005696,AGT0065,Motor,2023-01-24,2024-02-22,1208.35,132635.8,Annual,Renewed,1,2026-08-01
POL0006433,CUST002003,AGT0032,Travel,2026-05-20,2026-07-26,145.25,112928.8,Annual,Expired,0,2026-08-01
POL0006434,CUST004844,AGT0041,Home,2024-06-18,2025-06-25,1220.15,496350.11,Annual,Renewed,1,2026-08-01
POL0006435,CUST004270,AGT0027,Travel,2024-04-22,2024-07-04,736.14,80349.78,Monthly,Expired,0,2026-08-01
POL0006436,CUST003953,AGT0001,Home,2025-11-02,2026-10-20,487.37,573474.87,Quarterly,Active,0,2026-08-01
POL0006437,CUST004536,AGT0017,Medical,2025-07-07,2026-06-18,4061.72,184536.15,Quarterly,Expired,0,2026-08-01
POL0006438,CUST004610,AGT0004,Travel,2025-08-22,2025-10-09,439.29,34886.69,Quarterly,Renewed,1,2026-08-01
POL0006439,CUST002457,AGT0033,Medical,2025-06-11,2026-06-03,1041.84,278715.7,Quarterly,Renewed,1,2026-08-01
POL0006440,CUST005559,AGT0034,Travel,2023-01-25,2023-03-08,446.62,132729.12,Monthly,Expired,0,2026-08-01
POL0006441,CUST000568,AGT0030,Life,2024-02-29,2025-02-28,6105.6,780610.73,Semi-Annual,Expired,0,2026-08-01
POL0006442,CUST001121,AGT0055,Medical,2025-06-03,2026-04-30,5022.91,175811.91,Semi-Annual,Renewed,1,2026-08-01
POL0006443,CUST004412,AGT0059,Motor,2026-03-12,2027-04-03,1640.23,53809.17,Quarterly,Active,0,2026-08-01
POL0006444,CUST002767,AGT0045,Motor,2025-04-07,2026-03-04,1609.62,30583.6,Annual,Expired,0,2026-08-01
POL0006445,CUST001767,AGT0028,Travel,2024-06-04,2024-07-03,331.5,140215.02,Quarterly,Renewed,1,2026-08-01
POL0006446,CUST003059,AGT0028,Life,2026-03-12,2027-03-26,3395.81,558805.9,Quarterly,Active,0,2026-08-01
POL0006447,CUST000797,AGT0037,Medical,2024-12-21,2025-12-24,2999.48,454173.04,Monthly,Renewed,1,2026-08-01
POL0006448,CUST000015,AGT0059,Home,2023-06-22,2024-07-10,419.37,854932.91,Monthly,Renewed,1,2026-08-01
POL0006449,CUST000257,AGT0026,Medical,2024-06-04,2025-07-01,3721.54,250061.51,Quarterly,Expired,0,2026-08-01
POL0006450,CUST005357,AGT0058,Medical,2026-01-10,2027-01-21,2498.51,239922.37,Monthly,Active,0,2026-08-01
POL0006451,CUST001964,AGT0026,Travel,2024-07-22,2024-07-31,581.89,61053.89,Quarterly,Expired,0,2026-08-01
POL0006452,CUST005428,AGT0044,Medical,2024-12-21,2025-11-16,3657.09,337116.51,Semi-Annual,Expired,0,2026-08-01
POL0006453,CUST003060,AGT0021,Medical,2023-03-13,2024-03-25,4721.99,146243.08,Quarterly,Renewed,1,2026-08-01
POL0006454,CUST001826,AGT0008,Life,2025-05-10,2026-04-26,2831.1,573099.15,Quarterly,Renewed,1,2026-08-01
POL0006455,CUST000231,AGT0040,Medical,2024-02-10,2025-02-17,4929.46,182509.16,Annual,Cancelled,0,2026-08-01
POL0006456,CUST000647,AGT0057,Medical,2023-05-02,2024-04-29,3768.85,218481.27,Monthly,Expired,0,2026-08-01
POL0006457,CUST003381,AGT0035,Motor,2026-05-24,2027-04-28,1919.08,31912.8,Monthly,Active,0,2026-08-01
POL0006458,CUST003695,AGT0063,Travel,2024-06-18,2024-07-09,498.44,88767.78,Monthly,Expired,0,2026-08-01
POL0006459,CUST005373,AGT0005,Medical,2025-12-22,2027-01-20,1857.78,91208.36,Semi-Annual,Active,0,2026-08-01
POL0006460,CUST001165,AGT0004,Travel,2025-07-05,2025-08-08,65.68,121869.64,Monthly,Expired,0,2026-08-01
POL0006461,CUST003588,AGT0075,Life,2026-02-24,2027-03-12,4435.1,688353.67,Monthly,Active,0,2026-08-01
POL0006462,CUST000512,AGT0046,Motor,2024-07-19,2025-07-30,2446.75,137769.41,Monthly,Renewed,1,2026-08-01
POL0006463,CUST003148,AGT0028,Medical,2025-07-20,2026-07-13,4558.95,108649.45,Annual,Renewed,1,2026-08-01
POL0006464,CUST001057,AGT0052,Medical,2026-05-10,2027-05-25,1324.61,310419.81,Monthly,Active,0,2026-08-01
POL0006465,CUST001394,AGT0061,Life,2025-05-03,2026-05-04,3002.77,367777.8,Monthly,Expired,0,2026-08-01
POL0006466,CUST002495,AGT0071,Medical,2025-05-15,2026-05-21,3007.34,310856.49,Quarterly,Expired,0,2026-08-01
POL0006467,CUST002636,AGT0073,Life,2026-03-20,2027-03-08,4032.55,691671.76,Monthly,Active,0,2026-08-01
POL0006468,CUST000698,AGT0029,Life,2024-04-07,2025-05-04,2273.66,1005137.69,Annual,Renewed,1,2026-08-01
POL0006469,CUST003604,AGT0001,Motor,2024-12-03,2025-11-15,2028.31,34516.79,Semi-Annual,Renewed,1,2026-08-01
POL0006470,CUST002405,AGT0033,Travel,2025-08-12,2025-10-21,442.78,137233.64,Quarterly,Cancelled,0,2026-08-01
POL0006471,CUST005191,AGT0010,Medical,2026-04-12,2027-05-06,4610.18,267044.25,Annual,Active,0,2026-08-01
POL0006472,CUST003653,AGT0042,Life,2025-11-08,2026-11-19,2655.11,1042138.52,Annual,Active,0,2026-08-01
POL0006473,CUST005292,AGT0016,Motor,2024-06-26,2025-06-29,2437.05,61067.62,Monthly,Renewed,1,2026-08-01
POL0006474,CUST000104,AGT0054,Motor,2025-10-26,2026-09-26,2285.25,135706.12,Quarterly,Active,0,2026-08-01
POL0006475,CUST002712,AGT0071,Life,2025-02-20,2026-02-09,3603.88,1415974.43,Quarterly,Expired,0,2026-08-01
POL0006476,CUST005042,AGT0017,Medical,2024-08-18,2025-08-12,4400.36,480481.36,Annual,Renewed,1,2026-08-01
POL0006477,CUST001102,AGT0044,Travel,2024-09-08,2024-09-26,561.42,123653.84,Quarterly,Renewed,1,2026-08-01
POL0006478,CUST001329,AGT0077,Life,2025-09-19,2026-10-10,3829.76,660273.88,Semi-Annual,Active,0,2026-08-01
POL0006479,CUST004245,AGT0025,Life,2023-01-25,2024-01-19,4165.69,356963.55,Monthly,Expired,0,2026-08-01
POL0006480,CUST000107,AGT0064,Medical,2026-05-26,2027-05-14,3304.35,169656.54,Quarterly,Active,0,2026-08-01
POL0006481,CUST005704,AGT0004,Home,2023-09-18,2024-08-25,641.37,696918.08,Monthly,Renewed,1,2026-08-01
POL0006482,CUST005654,AGT0051,Home,2025-06-27,2026-06-23,529.87,312146.03,Quarterly,Renewed,1,2026-08-01
POL0006483,CUST005748,AGT0003,Motor,2026-04-27,2027-04-02,2216.14,64963.01,Annual,Active,0,2026-08-01
POL0006484,CUST004680,AGT0006,Medical,2023-09-30,2024-09-04,1364.57,173249.63,Annual,Renewed,1,2026-08-01
POL0006485,CUST005974,AGT0047,Home,2025-02-20,2026-03-19,1333.36,343179.63,Monthly,Expired,0,2026-08-01
POL0006486,CUST005845,AGT0070,Motor,2024-12-02,2025-12-02,2382.45,107179.94,Quarterly,Renewed,1,2026-08-01
POL0006487,CUST001514,AGT0057,Motor,2023-03-02,2024-02-20,1585.59,131353.22,Annual,Renewed,1,2026-08-01
POL0006488,CUST000926,AGT0034,Home,2025-04-24,2026-04-16,1462.29,399236.55,Monthly,Cancelled,0,2026-08-01
POL0006489,CUST005022,AGT0031,Medical,2026-06-18,2027-06-09,4629.86,223750.08,Monthly,Active,0,2026-08-01
POL0006490,CUST002730,AGT0038,Home,2026-03-12,2027-04-01,724.68,761243.46,Monthly,Active,0,2026-08-01
POL0006491,CUST000311,AGT0024,Medical,2026-04-27,2027-04-27,2051.86,139248.52,Quarterly,Active,0,2026-08-01
POL0006492,CUST002678,AGT0002,Medical,2024-09-30,2025-10-07,3231.99,324837.13,Annual,Expired,0,2026-08-01
POL0006493,CUST000091,AGT0065,Medical,2025-07-19,2026-07-22,4813.68,299991.41,Annual,Renewed,1,2026-08-01
POL0006494,CUST003466,AGT0043,Medical,2023-11-07,2024-11-08,3917.51,256936.43,Monthly,Renewed,1,2026-08-01
POL0006495,CUST004043,AGT0070,Home,2024-01-06,2024-12-29,575.36,819758.18,Annual,Cancelled,0,2026-08-01
POL0006496,CUST000293,AGT0047,Life,2026-05-01,2027-05-16,3520.63,116331.9,Monthly,Active,0,2026-08-01
POL0006497,CUST000720,AGT0031,Home,2024-01-21,2025-02-15,1169.35,738160.2,Semi-Annual,Expired,0,2026-08-01
POL0006498,CUST005430,AGT0005,Medical,2025-08-02,2026-07-20,2561.58,233518.04,Annual,Expired,0,2026-08-01
POL0006499,CUST002331,AGT0060,Home,2026-02-04,2027-01-21,588.66,755906.42,Monthly,Cancelled,0,2026-08-01
POL0006500,CUST000304,AGT0049,Life,2025-04-02,2026-04-17,5906.97,733070.33,Monthly,Expired,0,2026-08-01
POL0006501,CUST000075,AGT0070,Motor,2023-03-21,2024-02-21,2040.78,49074.53,Semi-Annual,Expired,0,2026-08-01
POL0006502,CUST002397,AGT0020,Medical,2026-05-27,2027-05-21,4300.36,304199.31,Annual,Active,0,2026-08-01
POL0006503,CUST000521,AGT0031,Motor,2023-11-07,2024-12-06,1091.82,175726.49,Quarterly,Renewed,1,2026-08-01
POL0006504,CUST000809,AGT0020,Motor,2026-07-19,2027-07-30,1075.68,37271.19,Annual,Active,0,2026-08-01
POL0006505,CUST001252,AGT0013,Home,2023-08-06,2024-07-15,443.53,805532.98,Semi-Annual,Renewed,1,2026-08-01
POL0006506,CUST004213,AGT0072,Home,2024-03-28,2025-03-20,1282.99,590803.41,Monthly,Expired,0,2026-08-01
POL0006507,CUST003327,AGT0030,Motor,2025-07-25,2026-08-21,2424.92,151530.13,Annual,Active,0,2026-08-01
POL0006508,CUST004653,AGT0001,Motor,2023-03-11,2024-03-09,2336.51,151966.03,Annual,Renewed,1,2026-08-01
POL0006509,CUST001992,AGT0005,Motor,2024-05-13,2025-06-02,1266.5,39643.58,Semi-Annual,Cancelled,0,2026-08-01
POL0006510,CUST000475,AGT0028,Travel,2026-03-23,2026-05-29,325.86,71666.63,Monthly,Expired,0,2026-08-01
POL0006511,CUST003384,AGT0003,Life,2026-04-12,2027-04-28,3983.9,902021.55,Monthly,Active,0,2026-08-01
POL0006512,CUST005797,AGT0072,Life,2024-12-09,2025-12-16,1312.54,1244818.86,Monthly,Renewed,1,2026-08-01
POL0006513,CUST003894,AGT0066,Life,2025-11-15,2026-10-19,5101.05,520160.41,Monthly,Active,0,2026-08-01
POL0006514,CUST001466,AGT0073,Home,2025-11-03,2026-10-18,626.28,870371.8,Monthly,Cancelled,0,2026-08-01
POL0006515,CUST000021,AGT0069,Motor,2026-07-10,2027-06-07,2265.67,26827.62,Semi-Annual,Active,0,2026-08-01
POL0006516,CUST000483,AGT0004,Motor,2024-07-19,2025-07-12,1728.85,111498.38,Quarterly,Renewed,1,2026-08-01
POL0006517,CUST005087,AGT0052,Life,2024-01-26,2025-01-01,2099.52,1008637.72,Monthly,Expired,0,2026-08-01
POL0006518,CUST001749,AGT0069,Home,2026-02-20,2027-02-24,1424.36,552035.52,Annual,Active,0,2026-08-01
POL0006519,CUST000347,AGT0069,Life,2024-09-12,2025-09-03,5888.9,183627.28,Semi-Annual,Renewed,1,2026-08-01
POL0006520,CUST002033,AGT0037,Travel,2025-02-22,2025-03-03,735.61,79021.29,Monthly,Cancelled,0,2026-08-01
POL0006521,CUST005239,AGT0075,Travel,2025-05-12,2025-07-19,143.61,45023.07,Monthly,Expired,0,2026-08-01
POL0006522,CUST002538,AGT0014,Motor,2025-11-13,2026-10-23,1646.3,107047.32,Monthly,Active,0,2026-08-01
POL0006523,CUST005857,AGT0055,Life,2026-06-27,2027-06-17,1500.16,612245.85,Quarterly,Active,0,2026-08-01
POL0006524,CUST003013,AGT0022,Travel,2024-04-27,2024-07-16,817.12,127392.19,Annual,Expired,0,2026-08-01
POL0006525,CUST005422,AGT0073,Motor,2024-03-26,2025-02-21,1640.67,30223.1,Quarterly,Renewed,1,2026-08-01
POL0006526,CUST001209,AGT0072,Life,2026-02-23,2027-03-07,5626.57,697632.76,Monthly,Active,0,2026-08-01
POL0006527,CUST003254,AGT0074,Motor,2024-03-03,2025-01-31,1250.05,157400.07,Semi-Annual,Expired,0,2026-08-01
POL0006528,CUST002860,AGT0006,Travel,2025-04-29,2025-06-12,226.02,105207.65,Monthly,Expired,0,2026-08-01
POL0006529,CUST004618,AGT0022,Motor,2025-03-30,2026-03-25,1666.86,48174.51,Annual,Renewed,1,2026-08-01
POL0006530,CUST000810,AGT0032,Medical,2024-07-27,2025-07-21,3553.64,413602.93,Quarterly,Expired,0,2026-08-01
POL0006531,CUST001037,AGT0076,Life,2025-05-19,2026-04-15,2781.21,569778.09,Semi-Annual,Renewed,1,2026-08-01
POL0006532,CUST001339,AGT0054,Medical,2025-07-30,2026-08-05,2463.18,284888.03,Annual,Active,0,2026-08-01
POL0006533,CUST005623,AGT0079,Motor,2023-09-04,2024-09-17,1547.58,113850.89,Annual,Renewed,1,2026-08-01
POL0006534,CUST005381,AGT0070,Motor,2023-09-02,2024-08-24,818.08,38884.07,Quarterly,Cancelled,0,2026-08-01
POL0006535,CUST000140,AGT0023,Travel,2024-08-16,2024-09-03,249.81,105990.0,Quarterly,Expired,0,2026-08-01
POL0006536,CUST002529,AGT0016,Home,2026-01-30,2027-03-01,1459.9,640887.7,Annual,Active,0,2026-08-01
POL0006537,CUST003309,AGT0051,Life,2024-05-08,2025-05-05,5915.35,988117.32,Monthly,Expired,0,2026-08-01
POL0006538,CUST005352,AGT0063,Motor,2024-09-04,2025-09-12,2125.5,128279.29,Quarterly,Expired,0,2026-08-01
POL0006539,CUST002768,AGT0018,Life,2024-07-04,2025-07-21,2008.89,436460.93,Quarterly,Renewed,1,2026-08-01
POL0006540,CUST004632,AGT0054,Life,2025-10-29,2026-11-01,2022.84,422438.42,Annual,Active,0,2026-08-01
POL0006541,CUST004782,AGT0032,Medical,2023-07-03,2024-07-03,2304.7,161927.92,Monthly,Expired,0,2026-08-01
POL0006542,CUST003073,AGT0063,Motor,2025-02-28,2026-03-10,1185.35,62195.51,Semi-Annual,Expired,0,2026-08-01
POL0006543,CUST004471,AGT0050,Motor,2025-04-27,2026-05-20,840.72,77986.07,Semi-Annual,Renewed,1,2026-08-01
POL0006544,CUST000424,AGT0056,Motor,2023-09-26,2024-10-05,1198.53,60015.9,Annual,Expired,0,2026-08-01
POL0006545,CUST001982,AGT0003,Life,2023-09-03,2024-09-22,4014.92,1454039.01,Annual,Expired,0,2026-08-01
POL0006546,CUST005121,AGT0068,Medical,2025-07-12,2026-06-25,3553.34,87626.12,Quarterly,Renewed,1,2026-08-01
POL0006547,CUST000982,AGT0052,Medical,2023-02-03,2024-01-10,1376.27,431845.22,Monthly,Renewed,1,2026-08-01
POL0006548,CUST003062,AGT0017,Medical,2023-10-08,2024-09-08,2577.67,210549.88,Annual,Expired,0,2026-08-01
POL0006549,CUST004766,AGT0039,Life,2024-10-10,2025-09-06,3384.67,950560.04,Monthly,Cancelled,0,2026-08-01
POL0006550,CUST003096,AGT0023,Life,2023-01-05,2023-12-30,1971.57,543595.7,Annual,Renewed,1,2026-08-01
POL0006551,CUST005865,AGT0010,Medical,2023-02-20,2024-03-13,4980.93,455919.19,Quarterly,Expired,0,2026-08-01
POL0006552,CUST005124,AGT0039,Motor,2025-04-03,2026-03-03,2588.64,30598.2,Monthly,Renewed,1,2026-08-01
POL0006553,CUST000588,AGT0055,Motor,2025-05-20,2026-05-28,1003.76,62287.71,Monthly,Renewed,1,2026-08-01
POL0006554,CUST003177,AGT0063,Life,2026-06-01,2027-06-18,2784.56,1445400.28,Monthly,Active,0,2026-08-01
POL0006555,CUST004398,AGT0076,Medical,2025-02-15,2026-03-12,1048.91,211036.05,Monthly,Expired,0,2026-08-01
POL0006556,CUST004491,AGT0051,Medical,2023-05-30,2024-06-16,4315.64,163174.91,Monthly,Renewed,1,2026-08-01
POL0006557,CUST003095,AGT0001,Medical,2025-01-10,2025-12-11,2760.0,183552.38,Monthly,Expired,0,2026-08-01
POL0006558,CUST002410,AGT0032,Motor,2023-02-02,2024-01-07,2566.94,38388.84,Annual,Renewed,1,2026-08-01
POL0006559,CUST001872,AGT0036,Motor,2023-05-05,2024-06-03,1691.66,74345.52,Quarterly,Renewed,1,2026-08-01
POL0006560,CUST002134,AGT0079,Life,2023-10-11,2024-09-11,1596.32,545770.0,Monthly,Renewed,1,2026-08-01
POL0006561,CUST000087,AGT0011,Medical,2023-06-11,2024-07-09,4446.38,175532.27,Monthly,Renewed,1,2026-08-01
POL0006562,CUST005156,AGT0071,Life,2026-06-26,2027-07-23,5745.34,213964.17,Semi-Annual,Active,0,2026-08-01
POL0006563,CUST004345,AGT0017,Motor,2025-05-19,2026-05-01,1162.38,115119.04,Semi-Annual,Cancelled,0,2026-08-01
POL0006564,CUST001723,AGT0054,Travel,2025-02-04,2025-05-02,203.52,109270.41,Annual,Renewed,1,2026-08-01
POL0006565,CUST000793,AGT0040,Medical,2023-02-12,2024-01-11,4920.2,366165.78,Semi-Annual,Expired,0,2026-08-01
POL0006566,CUST003143,AGT0078,Life,2023-07-02,2024-06-04,6973.71,326030.02,Semi-Annual,Renewed,1,2026-08-01
POL0006567,CUST005105,AGT0024,Medical,2023-06-01,2024-05-20,4008.42,341252.24,Annual,Expired,0,2026-08-01
POL0006568,CUST005969,AGT0039,Medical,2025-03-24,2026-03-04,1717.96,450139.19,Monthly,Renewed,1,2026-08-01
POL0006569,CUST001588,AGT0052,Travel,2025-09-25,2025-11-30,216.24,147143.7,Semi-Annual,Renewed,1,2026-08-01
POL0006570,CUST002630,AGT0015,Motor,2025-03-09,2026-02-19,1999.27,163050.29,Monthly,Expired,0,2026-08-01
POL0006571,CUST003555,AGT0022,Motor,2023-08-07,2024-07-19,954.22,41932.11,Monthly,Expired,0,2026-08-01
POL0006572,CUST003568,AGT0061,Motor,2023-12-09,2024-11-26,1158.67,172607.01,Annual,Expired,0,2026-08-01
POL0006573,CUST001706,AGT0063,Home,2024-10-09,2025-09-07,312.97,345728.3,Annual,Renewed,1,2026-08-01
POL0006574,CUST004896,AGT0054,Home,2024-07-30,2025-08-09,1111.5,104413.48,Monthly,Expired,0,2026-08-01
POL0006575,CUST004214,AGT0015,Life,2023-05-09,2024-05-30,4774.66,609955.88,Quarterly,Cancelled,0,2026-08-01
POL0006576,CUST004988,AGT0018,Medical,2024-07-15,2025-07-06,5069.72,188272.74,Annual,Renewed,1,2026-08-01
POL0006577,CUST000703,AGT0073,Motor,2023-11-04,2024-10-12,972.37,128167.08,Annual,Renewed,1,2026-08-01
POL0006578,CUST004053,AGT0073,Travel,2023-09-13,2023-11-15,783.95,147903.2,Semi-Annual,Expired,0,2026-08-01
POL0006579,CUST002059,AGT0033,Motor,2026-02-23,2027-03-17,1349.15,136318.58,Annual,Active,0,2026-08-01
POL0006580,CUST004580,AGT0045,Motor,2023-06-11,2024-06-05,2386.56,128456.02,Monthly,Expired,0,2026-08-01
POL0006581,CUST003054,AGT0005,Travel,2025-09-11,2025-10-25,595.53,42024.52,Monthly,Renewed,1,2026-08-01
POL0006582,CUST003112,AGT0053,Motor,2023-03-10,2024-03-23,1394.15,135136.15,Annual,Renewed,1,2026-08-01
POL0006583,CUST003513,AGT0008,Travel,2023-09-04,2023-11-15,758.68,55357.9,Monthly,Expired,0,2026-08-01
POL0006584,CUST001332,AGT0007,Travel,2026-03-02,2026-04-19,530.91,56251.03,Quarterly,Renewed,1,2026-08-01
POL0006585,CUST003478,AGT0043,Travel,2023-10-08,2023-11-27,576.54,76303.41,Monthly,Renewed,1,2026-08-01
POL0006586,CUST005287,AGT0068,Life,2023-03-19,2024-04-08,6371.33,1350530.35,Monthly,Expired,0,2026-08-01
POL0006587,CUST000477,AGT0073,Medical,2024-09-11,2025-08-13,2908.36,147666.78,Monthly,Renewed,1,2026-08-01
POL0006588,CUST001002,AGT0035,Life,2023-11-16,2024-10-27,1853.07,1349183.87,Quarterly,Expired,0,2026-08-01
POL0006589,CUST000203,AGT0042,Travel,2025-04-06,2025-04-17,123.83,84523.64,Semi-Annual,Renewed,1,2026-08-01
POL0006590,CUST002896,AGT0044,Life,2024-12-26,2026-01-13,3074.68,196478.81,Monthly,Renewed,1,2026-08-01
POL0006591,CUST001424,AGT0037,Travel,2025-01-31,2025-04-19,737.45,107563.82,Quarterly,Renewed,1,2026-08-01
POL0006592,CUST003544,AGT0058,Home,2023-02-22,2024-03-15,1725.0,630427.85,Annual,Renewed,1,2026-08-01
POL0006593,CUST000227,AGT0062,Life,2024-01-08,2024-12-23,4469.34,1452116.33,Quarterly,Expired,0,2026-08-01
