customer_id,gender,date_of_birth,state,city,income_band,risk_segment,customer_since,source_updated_at,dw_updated_at
CUST005559,Male,1955-09-26,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2024-11-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005560,Female,1966-08-18,Selangor,Petaling Jaya,RM3k-6k,Medium,2023-10-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005561,Male,1969-07-18,Johor,Muar,>RM15k,High,2018-09-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005562,Female,1984-03-14,Melaka,Melaka City,RM10k-15k,Low,2020-06-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005563,Female,1974-08-25,Negeri Sembilan,Seremban,RM6k-10k,Low,2024-04-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005564,Female,1962-09-12,Sabah,Sandakan,>RM15k,Low,2020-11-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005565,Male,1982-12-24,Perak,Ipoh,RM10k-15k,Medium,2024-07-05,2026-08-01,2026-08-14 00:26:12.005687
CUST005566,Female,2001-12-14,Johor,Muar,<RM3k,Low,2022-01-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005567,Male,1961-07-20,Perak,Taiping,RM6k-10k,Low,2024-03-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005568,Female,1967-05-11,Kuala Lumpur,Kuala Lumpur,RM6k-10k,High,2022-03-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005569,Female,1978-06-12,Selangor,Klang,RM6k-10k,Low,2023-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005570,Male,1990-08-08,Negeri Sembilan,Seremban,>RM15k,Low,2021-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005571,Female,1961-09-10,Negeri Sembilan,Seremban,RM6k-10k,Low,2019-11-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005572,Female,1966-04-28,Selangor,Shah Alam,<RM3k,Low,2025-01-20,2026-08-01,2026-08-14 00:26:12.005687
CUST005573,Male,1966-07-10,Selangor,Klang,RM3k-6k,Low,2021-05-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005574,Male,1985-03-08,Selangor,Shah Alam,RM10k-15k,Low,2018-01-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005575,Female,1959-01-14,Johor,Batu Pahat,RM3k-6k,Low,2021-02-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005577,Male,1975-11-06,Penang,Bayan Lepas,RM3k-6k,Low,2019-12-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005578,Male,1971-02-03,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2025-01-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005579,Male,1997-03-30,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2021-12-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005580,Male,1995-02-13,Selangor,Subang Jaya,RM3k-6k,Medium,2020-12-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005581,Male,1994-05-05,Sabah,Kota Kinabalu,<RM3k,High,2023-07-31,2026-08-01,2026-08-14 00:26:12.005687
CUST005582,Female,1998-05-19,Selangor,Shah Alam,RM3k-6k,Low,2023-02-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005583,Female,1966-06-18,Johor,Batu Pahat,<RM3k,Low,2021-10-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005584,Male,1996-11-23,Perak,Ipoh,<RM3k,Low,2025-10-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005585,Male,1963-08-16,Sabah,Sandakan,RM6k-10k,Low,2025-10-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005586,Male,1971-03-17,Selangor,Shah Alam,<RM3k,Medium,2021-10-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005587,Male,1982-03-21,Sabah,Sandakan,<RM3k,Medium,2023-09-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005588,Female,1991-06-21,Selangor,Klang,RM6k-10k,Low,2018-06-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005589,Female,1983-04-21,Penang,Bayan Lepas,<RM3k,Low,2021-07-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005590,Male,1982-05-31,Johor,Muar,<RM3k,High,2021-07-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005591,Female,1973-06-12,Melaka,Melaka City,RM3k-6k,Low,2021-03-25,2026-08-01,2026-08-14 00:26:12.005687
CUST005592,Male,1984-01-14,Negeri Sembilan,Seremban,RM3k-6k,Low,2024-09-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005593,Male,1978-04-12,Sabah,Kota Kinabalu,RM6k-10k,High,2022-09-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005594,Female,1978-05-23,Melaka,Melaka City,>RM15k,Medium,2021-10-08,2026-08-01,2026-08-14 00:26:12.005687
CUST005595,Male,1983-09-13,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2021-06-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005596,Male,1984-05-30,Perak,Taiping,RM6k-10k,Low,2022-12-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005597,Male,1971-03-03,Selangor,Shah Alam,>RM15k,Medium,2019-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005598,Female,1961-08-24,Selangor,Subang Jaya,RM6k-10k,Low,2019-12-20,2026-08-01,2026-08-14 00:26:12.005687
CUST005599,Male,1969-09-04,Johor,Johor Bahru,RM10k-15k,High,2022-03-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005600,Female,1975-01-12,Sabah,Sandakan,RM6k-10k,Medium,2020-07-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005601,Male,1962-11-19,Perak,Taiping,RM6k-10k,Medium,2023-05-19,2026-08-01,2026-08-14 00:26:12.005687
CUST005602,Female,1963-09-15,Sarawak,Miri,>RM15k,Medium,2025-03-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005603,Male,2001-08-05,Penang,Butterworth,<RM3k,High,2020-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005604,Male,1968-09-21,Melaka,Melaka City,>RM15k,Low,2022-08-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005605,Male,1991-03-17,Melaka,Melaka City,RM6k-10k,Low,2020-04-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005606,Male,1961-04-06,Sarawak,Kuching,RM6k-10k,Medium,2024-05-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005607,Female,2002-08-22,Selangor,Klang,RM3k-6k,Low,2019-09-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005608,Male,1965-05-30,Johor,Johor Bahru,RM3k-6k,Medium,2022-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005609,Female,1974-04-19,Sabah,Sandakan,<RM3k,Low,2020-11-25,2026-08-01,2026-08-14 00:26:12.005687
CUST005610,Male,1993-04-24,Negeri Sembilan,Seremban,>RM15k,Low,2024-02-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005611,Female,1964-11-13,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2019-12-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005612,Male,1981-12-09,Selangor,Klang,RM10k-15k,Medium,2019-08-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005613,Female,1993-06-27,Selangor,Petaling Jaya,RM3k-6k,Low,2024-02-08,2026-08-01,2026-08-14 00:26:12.005687
CUST005614,Male,1956-02-28,Selangor,Subang Jaya,RM3k-6k,Low,2022-06-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005615,Male,1956-03-29,Sarawak,Miri,RM3k-6k,Low,2023-02-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005616,Female,1993-08-20,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2024-05-08,2026-08-01,2026-08-14 00:26:12.005687
CUST005617,Female,1967-11-16,Selangor,Shah Alam,RM6k-10k,Medium,2020-04-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005618,Male,1999-07-24,Perak,Taiping,>RM15k,High,2019-12-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005619,Male,2000-06-09,Selangor,Subang Jaya,RM10k-15k,Medium,2025-12-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005620,Female,1998-02-20,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2018-11-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005621,Female,2003-11-03,Penang,Butterworth,RM3k-6k,Low,2023-03-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005622,Female,1995-04-29,Johor,Muar,RM6k-10k,High,2021-02-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005623,Male,1973-10-15,Negeri Sembilan,Seremban,RM6k-10k,Medium,2019-02-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005624,Male,2003-08-13,Sabah,Kota Kinabalu,RM6k-10k,Medium,2025-08-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005625,Female,1971-12-12,Negeri Sembilan,Seremban,RM6k-10k,Low,2024-08-19,2026-08-01,2026-08-14 00:26:12.005687
CUST005626,Male,1983-09-25,Selangor,Petaling Jaya,<RM3k,Low,2019-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005627,Male,1955-04-13,Sabah,Kota Kinabalu,<RM3k,Low,2024-01-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005628,Male,2002-03-01,Penang,George Town,>RM15k,Low,2024-02-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005629,Female,1983-12-31,Perak,Ipoh,RM10k-15k,Low,2021-12-31,2026-08-01,2026-08-14 00:26:12.005687
CUST005630,Female,2001-06-28,Johor,Batu Pahat,>RM15k,High,2025-08-25,2026-08-01,2026-08-14 00:26:12.005687
CUST005631,Female,1972-04-15,Selangor,Subang Jaya,RM3k-6k,Low,2019-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005632,Female,1970-05-07,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2018-08-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005633,Female,1980-08-05,Sarawak,Miri,RM3k-6k,High,2024-06-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005634,Female,1997-04-22,Sarawak,Kuching,>RM15k,High,2020-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005635,Female,1981-11-23,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2018-12-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005636,Male,1993-10-30,Penang,Butterworth,RM6k-10k,Low,2025-09-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005637,Female,1965-07-04,Sabah,Sandakan,<RM3k,Medium,2021-05-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005638,Male,1993-01-04,Penang,Bayan Lepas,<RM3k,High,2024-12-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005639,Female,1990-11-21,Selangor,Subang Jaya,<RM3k,Medium,2024-07-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005640,Male,1998-11-30,Melaka,Melaka City,RM6k-10k,Low,2020-06-05,2026-08-01,2026-08-14 00:26:12.005687
CUST005641,Female,1957-10-28,Penang,Butterworth,RM10k-15k,Medium,2024-05-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005642,Male,1973-10-28,Perak,Taiping,>RM15k,Medium,2021-10-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005643,Male,1959-05-07,Perak,Ipoh,RM6k-10k,Low,2023-01-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005644,Female,1974-08-08,Perak,Ipoh,RM6k-10k,Low,2020-04-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005645,Male,1992-03-08,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2018-01-23,2026-08-01,2026-08-14 00:26:12.005687
CUST005646,Female,1986-05-12,Melaka,Melaka City,<RM3k,Medium,2019-07-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005647,Male,1991-11-23,Selangor,Subang Jaya,RM10k-15k,Low,2020-08-31,2026-08-01,2026-08-14 00:26:12.005687
CUST005648,Female,1991-02-24,Sarawak,Kuching,RM10k-15k,Medium,2022-05-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005649,Female,2003-08-14,Melaka,Melaka City,RM6k-10k,Medium,2024-10-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005650,Female,1998-02-07,Perak,Ipoh,<RM3k,Low,2019-06-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005651,Male,1983-09-22,Penang,George Town,RM3k-6k,Low,2023-10-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005652,Female,1997-11-30,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2023-12-29,2026-08-01,2026-08-14 00:26:12.005687
CUST005653,Male,1957-05-07,Johor,Johor Bahru,>RM15k,High,2024-06-25,2026-08-01,2026-08-14 00:26:12.005687
CUST005654,Female,1990-05-06,Penang,Bayan Lepas,RM6k-10k,Low,2024-07-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005655,Female,1980-07-30,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2018-07-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005656,Female,2001-11-19,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2019-09-29,2026-08-01,2026-08-14 00:26:12.005687
CUST005657,Male,1979-09-07,Negeri Sembilan,Seremban,RM10k-15k,High,2025-07-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005658,Male,1963-10-02,Selangor,Klang,RM3k-6k,High,2023-01-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005659,Female,1990-06-24,Selangor,Subang Jaya,<RM3k,High,2019-11-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005660,Male,2001-07-25,Selangor,Klang,RM6k-10k,Medium,2025-12-19,2026-08-01,2026-08-14 00:26:12.005687
CUST005661,Female,1955-10-17,Penang,Bayan Lepas,RM3k-6k,Low,2020-08-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005662,Female,1958-02-22,Johor,Batu Pahat,RM3k-6k,Low,2020-04-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005663,Male,1987-05-27,Sabah,Sandakan,RM3k-6k,Low,2024-09-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005664,Female,1982-03-23,Johor,Muar,RM3k-6k,Medium,2025-09-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005665,Female,1981-11-17,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2021-04-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005666,Male,1959-06-03,Johor,Muar,RM10k-15k,Low,2023-03-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005667,Female,1983-01-12,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2023-02-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005668,Male,1982-10-30,Sarawak,Miri,>RM15k,Medium,2019-10-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005669,Male,1996-08-11,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2022-06-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005670,Male,1974-02-11,Selangor,Petaling Jaya,RM3k-6k,Low,2018-06-12,2026-08-01,2026-08-14 00:26:12.005687
CUST005671,Male,1972-01-18,Johor,Muar,RM6k-10k,Medium,2024-12-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005672,Male,1958-12-31,Selangor,Klang,<RM3k,Low,2024-08-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005673,Female,1982-10-11,Johor,Batu Pahat,>RM15k,High,2019-04-02,2026-08-01,2026-08-14 00:26:12.005687
CUST005674,Male,1986-10-03,Johor,Batu Pahat,<RM3k,Medium,2022-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005675,Male,1968-10-02,Negeri Sembilan,Seremban,RM6k-10k,Medium,2018-10-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005676,Male,1990-10-29,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2018-09-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005677,Female,2000-12-17,Penang,Butterworth,>RM15k,Low,2023-01-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005678,Male,1963-07-15,Perak,Ipoh,RM6k-10k,Medium,2024-05-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005679,Male,1983-01-22,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2024-10-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005680,Female,1989-01-09,Penang,George Town,RM3k-6k,Medium,2020-08-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005681,Male,1955-11-27,Sarawak,Kuching,RM6k-10k,High,2025-05-20,2026-08-01,2026-08-14 00:26:12.005687
CUST005682,Female,1963-10-10,Sabah,Kota Kinabalu,RM10k-15k,Low,2022-04-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005683,Female,1974-05-21,Negeri Sembilan,Seremban,RM6k-10k,Medium,2021-03-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005684,Male,1961-09-24,Perak,Taiping,RM10k-15k,Low,2020-10-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005685,Female,1972-06-02,Selangor,Klang,<RM3k,Low,2023-11-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005686,Female,1962-03-22,Melaka,Melaka City,RM3k-6k,Low,2020-12-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005687,Female,1998-12-06,Selangor,Shah Alam,>RM15k,Medium,2021-02-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005688,Female,1984-05-09,Penang,George Town,RM3k-6k,High,2021-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005689,Male,1971-02-16,Sabah,Sandakan,RM6k-10k,Low,2020-07-20,2026-08-01,2026-08-14 00:26:12.005687
CUST005690,Male,1993-02-27,Melaka,Melaka City,RM6k-10k,Medium,2021-03-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005691,Male,1955-11-26,Melaka,Melaka City,>RM15k,Low,2018-03-12,2026-08-01,2026-08-14 00:26:12.005687
CUST005692,Female,1984-03-31,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2024-12-29,2026-08-01,2026-08-14 00:26:12.005687
CUST005693,Male,1988-06-26,Perak,Taiping,RM3k-6k,Medium,2020-01-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005694,Male,1994-08-28,Selangor,Klang,RM10k-15k,Medium,2021-07-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005695,Male,1965-11-21,Sabah,Sandakan,RM6k-10k,Medium,2019-05-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005696,Female,1983-12-25,Perak,Taiping,RM6k-10k,High,2022-04-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005697,Female,1992-08-12,Selangor,Subang Jaya,RM3k-6k,Low,2020-02-24,2026-08-01,2026-08-14 00:26:12.005687
CUST005698,Male,1994-01-24,Sarawak,Kuching,RM3k-6k,Medium,2019-05-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005699,Male,1963-08-10,Johor,Johor Bahru,>RM15k,Low,2020-04-23,2026-08-01,2026-08-14 00:26:12.005687
CUST005700,Female,2002-11-05,Johor,Batu Pahat,RM6k-10k,Medium,2025-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST005701,Male,1968-06-03,Negeri Sembilan,Seremban,>RM15k,Low,2024-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST005702,Female,1974-02-26,Perak,Taiping,>RM15k,Low,2024-04-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005703,Female,1964-05-30,Penang,Butterworth,RM6k-10k,Medium,2019-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005704,Male,1962-05-07,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2023-03-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005705,Male,1967-07-08,Selangor,Subang Jaya,RM6k-10k,Medium,2024-07-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005706,Female,1961-08-20,Kuala Lumpur,Kuala Lumpur,RM10k-15k,High,2023-03-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005707,Male,1990-11-26,Selangor,Subang Jaya,RM6k-10k,Low,2024-11-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005708,Male,1984-04-10,Selangor,Shah Alam,<RM3k,Low,2019-08-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005709,Female,1974-02-09,Johor,Johor Bahru,>RM15k,High,2021-09-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005710,Male,1981-10-21,Perak,Taiping,RM6k-10k,Medium,2020-08-23,2026-08-01,2026-08-14 00:26:12.005687
CUST005711,Male,1984-08-08,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2023-10-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005712,Male,1964-01-11,Penang,George Town,RM3k-6k,Medium,2019-01-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005713,Male,1969-07-20,Melaka,Melaka City,RM3k-6k,Low,2020-07-19,2026-08-01,2026-08-14 00:26:12.005687
CUST005714,Male,1998-03-22,Selangor,Shah Alam,RM6k-10k,Medium,2023-08-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005715,Female,1955-08-05,Perak,Ipoh,RM10k-15k,Medium,2018-02-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005716,Female,2001-11-16,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2020-01-17,2026-08-01,2026-08-14 00:26:12.005687
CUST005717,Male,2002-03-31,Johor,Batu Pahat,RM3k-6k,Medium,2023-09-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005718,Male,1967-05-29,Sabah,Kota Kinabalu,RM10k-15k,Low,2019-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005719,Female,1970-09-18,Kuala Lumpur,Kuala Lumpur,>RM15k,High,2022-11-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005720,Female,1965-02-19,Selangor,Petaling Jaya,<RM3k,Medium,2021-03-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005721,Male,1982-06-21,Melaka,Melaka City,RM3k-6k,High,2021-09-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005722,Female,1965-06-25,Selangor,Shah Alam,RM3k-6k,Low,2020-11-12,2026-08-01,2026-08-14 00:26:12.005687
CUST005723,Female,1993-09-28,Perak,Taiping,RM3k-6k,Low,2025-03-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005724,Male,1973-12-25,Penang,Butterworth,<RM3k,Low,2023-10-07,2026-08-01,2026-08-14 00:26:12.005687
CUST005725,Male,2002-05-27,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2023-10-26,2026-08-01,2026-08-14 00:26:12.005687
CUST005726,Male,1996-10-21,Sabah,Sandakan,RM6k-10k,Low,2024-05-01,2026-08-01,2026-08-14 00:26:12.005687
CUST005727,Male,1974-08-30,Johor,Muar,RM3k-6k,Medium,2021-05-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005728,Female,1984-03-14,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2018-10-29,2026-08-01,2026-08-14 00:26:12.005687
CUST005729,Male,1956-03-12,Negeri Sembilan,Seremban,>RM15k,High,2018-06-05,2026-08-01,2026-08-14 00:26:12.005687
CUST005730,Female,1958-04-23,Johor,Batu Pahat,RM3k-6k,Low,2021-11-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005731,Female,1979-10-17,Sabah,Sandakan,RM10k-15k,Low,2025-01-03,2026-08-01,2026-08-14 00:26:12.005687
CUST005732,Male,1978-03-05,Selangor,Subang Jaya,RM3k-6k,Medium,2021-11-11,2026-08-01,2026-08-14 00:26:12.005687
CUST005733,Male,1974-07-07,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2025-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005734,Male,1959-06-05,Sabah,Sandakan,RM10k-15k,Medium,2022-03-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005735,Female,1996-02-25,Perak,Taiping,RM3k-6k,Medium,2023-01-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005736,Male,1974-11-26,Selangor,Subang Jaya,RM6k-10k,Medium,2018-08-15,2026-08-01,2026-08-14 00:26:12.005687
CUST005737,Male,1978-01-11,Sabah,Kota Kinabalu,RM6k-10k,Medium,2024-02-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005738,Male,1974-10-09,Johor,Johor Bahru,RM3k-6k,Medium,2025-02-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005739,Male,1979-05-15,Selangor,Subang Jaya,RM10k-15k,High,2022-01-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005740,Female,1986-10-07,Sabah,Sandakan,RM3k-6k,Low,2025-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST005741,Male,1992-06-07,Penang,George Town,RM6k-10k,Low,2019-11-23,2026-08-01,2026-08-14 00:26:12.005687
CUST005742,Male,1981-12-03,Johor,Muar,>RM15k,Medium,2021-11-30,2026-08-01,2026-08-14 00:26:12.005687
CUST005743,Male,1963-02-18,Sabah,Sandakan,<RM3k,Low,2025-04-18,2026-08-01,2026-08-14 00:26:12.005687
CUST005745,Male,1968-12-11,Negeri Sembilan,Seremban,<RM3k,Medium,2023-07-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005746,Female,1955-10-19,Sarawak,Kuching,>RM15k,Low,2021-03-23,2026-08-01,2026-08-14 00:26:12.005687
CUST005747,Female,1956-11-29,Selangor,Subang Jaya,<RM3k,Low,2022-05-22,2026-08-01,2026-08-14 00:26:12.005687
CUST005748,Male,1992-12-03,Johor,Muar,RM3k-6k,Medium,2020-12-21,2026-08-01,2026-08-14 00:26:12.005687
CUST005749,Male,1973-12-16,Negeri Sembilan,Seremban,RM6k-10k,Low,2023-06-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005750,Male,1956-02-10,Melaka,Melaka City,RM10k-15k,Low,2018-06-12,2026-08-01,2026-08-14 00:26:12.005687
CUST005751,Female,1994-10-04,Selangor,Klang,RM6k-10k,Medium,2022-02-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005752,Female,1969-11-28,Selangor,Shah Alam,>RM15k,Medium,2025-06-09,2026-08-01,2026-08-14 00:26:12.005687
CUST005753,Male,2002-12-01,Selangor,Petaling Jaya,<RM3k,Medium,2018-06-20,2026-08-01,2026-08-14 00:26:12.005687
CUST005754,Male,1998-02-06,Melaka,Melaka City,RM6k-10k,Low,2021-08-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005755,Female,1957-05-12,Melaka,Melaka City,RM6k-10k,Low,2023-04-14,2026-08-01,2026-08-14 00:26:12.005687
CUST005756,Male,1988-10-29,Sarawak,Miri,RM3k-6k,Medium,2018-09-04,2026-08-01,2026-08-14 00:26:12.005687
CUST005757,Female,1984-07-22,Selangor,Petaling Jaya,>RM15k,Low,2018-01-16,2026-08-01,2026-08-14 00:26:12.005687
CUST005758,Male,1963-06-06,Melaka,Melaka City,RM6k-10k,High,2019-04-28,2026-08-01,2026-08-14 00:26:12.005687
CUST005759,Female,1971-10-23,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2019-10-06,2026-08-01,2026-08-14 00:26:12.005687
CUST005760,Female,1979-01-18,Johor,Batu Pahat,<RM3k,Low,2025-01-10,2026-08-01,2026-08-14 00:26:12.005687
CUST005761,Female,1962-02-27,Selangor,Shah Alam,<RM3k,Medium,2019-04-01,2026-08-01,2026-08-14 00:26:12.005687
